"feature"	"coef_ER"	"pval_ER"	"qval_ER"	"metadata"
"s__Atopobium_SGB47944|t__SGB47944"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lactobacillus_gasseri|t__SGB7038"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9480_SGB14873|t__SGB14873"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Limosilactobacillus_oris|t__SGB7093"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Firmicutes_bacterium_AM41_11|t__SGB6817"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Streptococcus_lutetiensis|t__SGB8021"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Streptococcus_mitis|t__SGB8168"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Weissella_cibaria|t__SGB7114"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9480_SGB14875|t__SGB14875"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Nocardioides_aquaticus|t__SGB93290"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Nocardioides_kribbensis|t__SGB15975"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Brevundimonas_vesicularis|t__SGB11742_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Rhodococcus_fascians|t__SGB15814"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4605_SGB6376|t__SGB6376"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4593_SGB6353|t__SGB6353"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4676_SGB6465|t__SGB6465"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB6608_SGB9342|t__SGB9342"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_melaninogenica|t__SGB1552"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_jejuni|t__SGB1545"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Streptococcus_infantis|t__SGB8095"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Stomatobaculum_SGB5266|t__SGB5266_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB1202_SGB1566|t__SGB1566"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Pantoea_agglomerans|t__SGB10187"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Oscillospiraceae_unclassified_SGB4197|t__SGB4197"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB27106_SGB6188|t__SGB6188"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9383_SGB4695|t__SGB4695"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Ruminococcus_SGB4253|t__SGB4253"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3264_SGB4312|t__SGB4312"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB2999_SGB3990|t__SGB3990"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9091_SGB106149|t__SGB106149"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Flemingibacterium_merdigallinarum|t__SGB59451"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bacteria_unclassified_SGB54310|t__SGB54310"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_denticola|t__SGB1540"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_oris|t__SGB1525"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Hallella_seregens|t__SGB1532"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Shuttleworthia_satelles|t__SGB7281"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Eubacterium_infirmum|t__SGB3936"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Mogibacterium_diversum|t__SGB3922_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_nigrescens|t__SGB1561"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Saccharibacteria_unclassified_SGB19858|t__SGB19858"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3400_SGB4510|t__SGB4510"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB1456_SGB2019|t__SGB2019"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB71368|t__SGB71368"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridia_bacterium_UC5_1_1C12|t__SGB4032"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB1354_SGB1818|t__SGB1818"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4386_SGB6036|t__SGB6036_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Paralachnospira_caecorum|t__SGB59817"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB45497_SGB63169|t__SGB63169"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Protoclostridium_gallicola|t__SGB14049"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Oscillibacter_ruminantium|t__SGB28985"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Cryobacterium_SGB4870|t__SGB4870"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB48159_SGB105302|t__SGB105302"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB38079_SGB49239|t__SGB49239"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3180_SGB4202|t__SGB4202"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4554_SGB6285|t__SGB6285"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lachnospiraceae_bacterium|t__SGB4967"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Pseudolachnospira_avium|t__SGB59819"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Geddesella_stercoravicola|t__SGB14262"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Longicatena_SGB42494|t__SGB42494"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9719_SGB53514|t__SGB53514"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bacteroides_rodentium|t__SGB27789"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB28645_SGB41268|t__SGB41268"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Christensenella_hongkongensis|t__SGB14143"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Catenibacillus_scindens|t__SGB59869"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB6002_SGB24096|t__SGB24096"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Porphyromonas_SGB1984|t__SGB1984"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Frisingicoccus_SGB4673|t__SGB4673"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4897_SGB106351|t__SGB106351"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Haemophilus_SGB47419|t__SGB47419"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Avispirillum_faecium|t__SGB14194"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9813_SGB15447|t__SGB15447"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB6572_SGB9285|t__SGB9285"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9787_SGB15410|t__SGB15410"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Oscillospiraceae_bacterium_NSJ_54|t__SGB79871"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Streptococcus_constellatus|t__SGB8026"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_porci|t__SGB4756"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Gemmiger_sp_An50|t__SGB15282"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lachnoclostridium_SGB4602|t__SGB4602"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Christensenellaceae_bacterium_NSJ_53|t__SGB82545"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Blautia_sp_An81|t__SGB4800"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Drancourtella_sp_An177|t__SGB4618"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Aeromonas_hydrophila|t__SGB9954"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Erysipelotrichaceae_bacterium_7770_A6|t__SGB6836"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_copri_clade_J|t__SGB20123"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Porphyromonas_somerae|t__SGB1991"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_bergensis|t__SGB1505"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3275_SGB4325|t__SGB4325"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Campylobacter_concisus|t__SGB19351_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Ligilactobacillus_ruminis|t__SGB7061"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Acidaminococcus_massiliensis|t__SGB5742"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Limosilactobacillus_reuteri|t__SGB7095"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9210_SGB14150|t__SGB14150"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Metalachnospira_SGB63370|t__SGB63370"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Streptococcus_mutans|t__SGB8000"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lactobacillus_gasseri|t__SGB7039"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Haemophilus_haemolyticus|t__SGB9649"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4549_SGB6271|t__SGB6271"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4591_SGB6350|t__SGB6350"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_celatum|t__SGB6180"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Weissella_confusa|t__SGB7115"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Eubacterium_tenue|t__SGB6145"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Sutterella_SGB9298|t__SGB9298"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Schaalia_turicensis|t__SGB17195"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Anaerococcus_obesiensis|t__SGB6661"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_baratii|t__SGB6194"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Sutterella_faecalis|t__SGB9295"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Streptococcus_sp_F0442|t__SGB8067"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4487_SGB6184|t__SGB6184"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Cronobacter_sakazakii|t__SGB10090"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Parvimonas_sp_oral_taxon_110|t__SGB6654"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridiaceae_bacterium_DONG20_135|t__SGB4034"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Peptoniphilus_duerdenii|t__SGB6715"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Peptoniphilus_sp_Marseille_P3761|t__SGB29485"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lachnospiraceae_bacterium_2_1_46FAA|t__SGB4549"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lacticaseibacillus_rhamnosus|t__SGB7144"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3600_SGB4859|t__SGB4859"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Campylobacter_upsaliensis|t__SGB19439"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Campylobacter_helveticus|t__SGB19438"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB1455_SGB2018|t__SGB2018"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lachnospiraceae_bacterium_oral_taxon_096|t__SGB4479"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bariatricus_massiliensis|t__SGB4006"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Roslinia_caecavium|t__SGB4165"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB74802_SGB47402|t__SGB47402"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Eggerthella_sinensis|t__SGB14810"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Emergencia_sp_1XD21_50|t__SGB82512"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Harrysmithimonas_galli|t__SGB63691"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Robinsoniella_peoriensis|t__SGB4519"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB45596_SGB63306|t__SGB63306"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Scardovia_wiggsiae|t__SGB15494"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9400_SGB63083|t__SGB63083"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bacteroides_mediterraneensis|t__SGB1910"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Terrisporobacter_mayombei|t__SGB65115"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterococcus_mediterraneensis|t__SGB29891"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterococcus_avium|t__SGB7931"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Paucilactobacillus_vaccinostercus|t__SGB7173"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterococcus_thailandicus|t__SGB7965"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterobacter_cloacae|t__SGB10131"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterococcus_casseliflavus|t__SGB7952"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Cellulomonas_flavigena|t__SGB17151"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterococcus_hulanensis|t__SGB7933"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enorma_massiliensis|t__SGB14749"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Streptococcus_sanguinis|t__SGB8047_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Blautia_SGB4793|t__SGB4793"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lawsonella_clevelandensis|t__SGB3664"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lactonifactor_sp_BIOML_A6|t__SGB48013"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB49418_SGB69331|t__SGB69331"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_hylemonae|t__SGB4632"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Porphyromonas_sp_HMSC065F10|t__SGB1990_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Sarcina_ventriculi|t__SGB6190"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Phytobacter_diazotrophicus|t__SGB10057"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterococcus_raffinosus|t__SGB7930"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Paenibacillus_lutimineralis|t__SGB29232"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Streptococcus_salivarius|t__SGB8005"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterobacter_timonensis|t__SGB31185"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Klebsiella_grimontii|t__SGB10120"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Gardnerella_vaginalis|t__SGB17307"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3600_SGB47662|t__SGB47662"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_amnii|t__SGB1558"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB2993_SGB3978|t__SGB3978"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Campylobacter_hominis|t__SGB19429"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Eubacterium_callanderi|t__SGB4080"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3171_SGB4185|t__SGB4185"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Corynebacterium_jeddahense|t__SGB33707"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB50802_SGB106454|t__SGB106454"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Alloprevotella_SGB77721|t__SGB77721"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Alloprevotella_SGB1410|t__SGB1410"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Eubacterium_brachy|t__SGB3931"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3343_SGB4423|t__SGB4423"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_timonensis|t__SGB48293"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Gardnerella_vaginalis|t__SGB17305"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Fannyhessea_vaginae|t__SGB991"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Vescimonas_fastidiosa|t__SGB15085"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9065_SGB13984|t__SGB13984"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9691_SGB15198|t__SGB15198"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Pseudomonas_guguanensis|t__SGB12352"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Streptococcus_mitis|t__SGB8154"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Granulicatella_adiacens|t__SGB8249"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Pediococcus_acidilactici|t__SGB7168"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_butyricum|t__SGB6170"	-2.86586163766376e-16	1	1	"diagnosis"
"s__TM7_phylum_sp_oral_taxon_352|t__SGB19860_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Corynebacterium_SGB86804|t__SGB86804"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Gemella_haemolysans|t__SGB7285_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Abiotrophia_sp_HMSC24B09|t__SGB8236"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9634_SGB15097|t__SGB15097"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB13493_SGB15238|t__SGB15238"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Corynebacterium_aurimucosum|t__SGB17102_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Saccharomyces_cerevisiae|t__EUK4932"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Solobacterium_moorei|t__SGB6826"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Campylobacter_massiliensis|t__SGB77300"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_SGB6177|t__SGB6177"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_disporicum|t__SGB6172"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_culturomicium|t__SGB6231"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_tertium|t__SGB6183"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterococcus_gallinarum|t__SGB7951"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lactobacillus_jensenii|t__SGB7034"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_sp_DNF00663|t__SGB3322"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_SGB65129|t__SGB65129"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Collinsella_SGB47280|t__SGB47280"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_SGB6176|t__SGB6176"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_sp_NSJ_6|t__SGB29097"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Aggregatibacter_sp_2125159857|t__SGB9733"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Anaerocolumna_aminovalerica|t__SGB4432"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_sporogenes|t__SGB6221"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Selenomonas_felix|t__SGB5881"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Megasphaera_sp_AM44_1BH|t__SGB5853"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Methanobrevibacter_smithii|t__SGB713"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Porphyromonas_bennonis|t__SGB1985"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Fenollaria_timonensis|t__SGB6719"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Porphyromonas_SGB1982|t__SGB1982"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9094_SGB14025|t__SGB14025"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Porphyromonas_asaccharolytica|t__SGB1981"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Pediococcus_pentosaceus|t__SGB7169"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lachnoclostridium_phytofermentans|t__SGB4512"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_sp_Marseille_P299|t__SGB29452"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB38145_SGB53822|t__SGB53822"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bacteroidales_bacterium_KA00251|t__SGB3324"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Parvimonas_parva|t__SGB6648"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Fusobacterium_mortiferum|t__SGB6031"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB6572_SGB9284|t__SGB9284"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB78706_SGB106379|t__SGB106379"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4455_SGB5796|t__SGB5796"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Pygmaiobacter_massiliensis|t__SGB14871"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB1215_SGB1581|t__SGB1581"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Eubacterium_coprostanoligenes|t__SGB4330"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Ruminococcaceae_bacterium_BL_4|t__SGB79797"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Avimonas_merdigallinarum|t__SGB63352"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Kluyvera_sichuanensis|t__SGB81752"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB2996_SGB3983|t__SGB3983"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB37269_SGB47247|t__SGB47247"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB31184_SGB44478|t__SGB44478"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Blautia_sp_Marseille_P3201T|t__SGB29394"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Actinomyces_sp_ph3|t__SGB17137_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Porphyromonas_endodontalis|t__SGB2016"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Isoptericola_variabilis|t__SGB17153"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Fenollaria_massiliensis|t__SGB6716"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Ezakiella_coagulans|t__SGB6728"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9048_SGB13952|t__SGB13952"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lactiplantibacillus_plantarum|t__SGB7202"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Ezakiella_SGB6726|t__SGB6726"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Limosilactobacillus_mucosae|t__SGB7088_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Levyella_massiliensis|t__SGB5300"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridiales_bacterium_S5_A14a|t__SGB3977"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Brevibacterium_paucivorans|t__SGB17209"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bifidobacterium_moukalabense|t__SGB17235"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Niameybacter_massiliensis|t__SGB29447"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB79420_SGB105987|t__SGB105987"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Providencia_alcalifaciens|t__SGB10003"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB35456_SGB66051|t__SGB66051"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Alloprevotella_tannerae|t__SGB1411"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Phocaeicola_abscessus|t__SGB2052"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Actinomyces_sp_HMSC035G02|t__SGB17158_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Fructilactobacillus_sanfranciscensis|t__SGB7164"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Granulicatella_SGB8239|t__SGB8239_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Peptostreptococcus_SGB749|t__SGB749"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Peptoniphilus_lacrimalis|t__SGB6705"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Anaerococcus_SGB6671|t__SGB6671"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Peptoniphilus_senegalensis|t__SGB6698"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Sneathia_vaginalis|t__SGB6044"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Geodermatophilaceae_bacterium_NBWT11|t__SGB16544"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bittarella_massiliensis|t__SGB7263"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bifidobacterium_canis|t__SGB53847"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3518_SGB4697|t__SGB4697"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_jeddahense|t__SGB14881"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB25056_SGB36978|t__SGB36978"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Peptococcus_niger|t__SGB4050"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Eubacteriaceae_bacterium|t__SGB3972"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Haemophilus_SGB36986|t__SGB36986"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB29535_SGB36365|t__SGB36365"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Fretibacterium_fastidiosum|t__SGB17525"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Treponema_lecithinolyticum|t__SGB3587"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB34797_SGB14323|t__SGB14323"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB37167_SGB62963|t__SGB62963"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB45495_SGB63167|t__SGB63167"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB1627_SGB2230|t__SGB2230"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB2734_SGB3677|t__SGB3677"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB45600_SGB15302|t__SGB15302"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Pseudoflavonifractor_phocaeensis|t__SGB15133"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Anaerosporobacter_mobilis|t__SGB4526"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_cuniculi|t__SGB29095"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Mediterraneibacter_glycyrrhizinilyticus|t__SGB94928"	-2.86586163766376e-16	1	1	"diagnosis"
