"feature"	"coef_DS"	"pval_DS"	"qval_DS"	"metadata"
"s__Lacticaseibacillus_rhamnosus|t__SGB7144"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3600_SGB4859|t__SGB4859"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB6573_SGB9287|t__SGB9287"	0.808421926401476	0.0605633921043086	0.315058497223478	"diagnosis"
"s__Campylobacter_upsaliensis|t__SGB19439"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Campylobacter_helveticus|t__SGB19438"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB1455_SGB2018|t__SGB2018"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Lachnospiraceae_bacterium_oral_taxon_096|t__SGB4479"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Campylobacter_curvus|t__SGB19334"	2.83206947360466	2.62195694180188e-05	0.000317885192861435	"diagnosis"
"s__Clostridiaceae_bacterium|t__SGB76476"	2.09669957465594	0.000365753357808119	0.00329178022027307	"diagnosis"
"s__Blautia_marasmi|t__SGB29381"	1.07445664328734	0.0227223447275235	0.131234959508964	"diagnosis"
"s__Bariatricus_massiliensis|t__SGB4006"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Candidatus_Roslinia_caecavium|t__SGB4165"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB74802_SGB47402|t__SGB47402"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Eggerthella_sinensis|t__SGB14810"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Emergencia_sp_1XD21_50|t__SGB82512"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Candidatus_Harrysmithimonas_galli|t__SGB63691"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Robinsoniella_peoriensis|t__SGB4519"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Rothia_mucilaginosa|t__SGB16986"	0.305042248240105	0.55424692500675	0.989739802220386	"diagnosis"
"s__GGB45596_SGB63306|t__SGB63306"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Scardovia_wiggsiae|t__SGB15494"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Porphyromonas_SGB1983|t__SGB1983"	0.149193576396533	0.964278376737761	0.989739802220386	"diagnosis"
"s__GGB9400_SGB63083|t__SGB63083"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB79996_SGB14375|t__SGB14375"	0.752721920300842	0.0781900229771812	0.382349212358416	"diagnosis"
"s__Clostridiaceae_bacterium|t__SGB6153"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Ruminococcus_sp_AF46_10NS|t__SGB4824"	-2.71522152218957	9.98047604541494e-11	3.25363519080527e-09	"diagnosis"
"s__GGB9184_SGB14123|t__SGB14123"	-0.373571574274139	0.77200602216218	0.989739802220386	"diagnosis"
"s__Bacteroides_mediterraneensis|t__SGB1910"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3340_SGB4419|t__SGB4419"	0.143041606850393	0.946480144957382	0.989739802220386	"diagnosis"
"s__Terrisporobacter_mayombei|t__SGB65115"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Collinsella_phocaeensis|t__SGB109036"	0.0657554465044146	0.951390818774612	0.989739802220386	"diagnosis"
"s__Bifidobacterium_pullorum|t__SGB17264"	-0.504056165569812	NA	NA	"diagnosis"
"s__Enterococcus_mediterraneensis|t__SGB29891"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Enterococcus_avium|t__SGB7931"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Paucilactobacillus_vaccinostercus|t__SGB7173"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Enterococcus_thailandicus|t__SGB7965"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Enterobacter_cloacae|t__SGB10131"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Enterococcus_casseliflavus|t__SGB7952"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Cellulomonas_flavigena|t__SGB17151"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Enterococcus_hulanensis|t__SGB7933"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9832_SGB15480|t__SGB15480"	0.318922174479089	0.399277051115627	0.989739802220386	"diagnosis"
"s__Enorma_massiliensis|t__SGB14749"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bittarella_massiliensis|t__SGB95006"	-0.989293427782774	0.00357524557936204	0.0257102218868829	"diagnosis"
"s__Streptococcus_sanguinis|t__SGB8047_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB1123_SGB1437|t__SGB1437"	0.212578773887107	0.900789322755628	0.989739802220386	"diagnosis"
"s__Blautia_SGB4793|t__SGB4793"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Lactobacillus_crispatus|t__SGB7045"	0.146218840506252	0.932916656763308	0.989739802220386	"diagnosis"
"s__Lawsonella_clevelandensis|t__SGB3664"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Lactonifactor_sp_BIOML_A6|t__SGB48013"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3497_SGB4672|t__SGB4672"	2.34103623398243	5.7258947193125e-05	0.000626857280091898	"diagnosis"
"s__GGB49418_SGB69331|t__SGB69331"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_hylemonae|t__SGB4632"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Fusobacterium_ulcerans|t__SGB6041"	2.44093049141533	NA	NA	"diagnosis"
"s__Alistipes_sp_D31t1_170403_E11|t__SGB2293"	1.73707681573542	NA	NA	"diagnosis"
"s__GGB80000_SGB58382|t__SGB58382"	1.34811063290617	0.00889176669693757	0.057463531913689	"diagnosis"
"s__Porphyromonas_sp_HMSC065F10|t__SGB1990_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Porphyromonas_SGB1980|t__SGB1980"	0.140259856466561	0.958867226078573	0.989739802220386	"diagnosis"
"s__GGB1385_SGB1890|t__SGB1890"	-3.88462390593364	1.80953813289541e-16	1.32729622047878e-14	"diagnosis"
"s__GGB3095_SGB4103|t__SGB4103"	1.54378238942309	0.00382450870766637	0.0269738186257046	"diagnosis"
"s__Lactobacillus_johnsonii|t__SGB7041"	1.050917604104	0.0270477919225972	0.153795002908721	"diagnosis"
"s__Sarcina_ventriculi|t__SGB6190"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Phytobacter_diazotrophicus|t__SGB10057"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Enterococcus_raffinosus|t__SGB7930"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Paenibacillus_lutimineralis|t__SGB29232"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Streptococcus_salivarius|t__SGB8005"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Enterobacter_timonensis|t__SGB31185"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Klebsiella_grimontii|t__SGB10120"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Gardnerella_vaginalis|t__SGB17307"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3600_SGB47662|t__SGB47662"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Prevotella_amnii|t__SGB1558"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB2993_SGB3978|t__SGB3978"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB79634_SGB5832|t__SGB5832"	0.323910373234808	NA	NA	"diagnosis"
"s__Campylobacter_hominis|t__SGB19429"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Eubacterium_callanderi|t__SGB4080"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3171_SGB4185|t__SGB4185"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Corynebacterium_jeddahense|t__SGB33707"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB50802_SGB106454|t__SGB106454"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Alloprevotella_SGB77721|t__SGB77721"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Alloprevotella_SGB1410|t__SGB1410"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Eubacterium_brachy|t__SGB3931"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Holdemanella_biformis|t__SGB6806"	1.36701235249096	0.0219931179015806	0.128031364927059	"diagnosis"
"s__GGB1627_SGB2227|t__SGB2227"	-0.0524909041504768	0.987414161892476	0.995056294445823	"diagnosis"
"s__GGB4750_SGB6579|t__SGB6579"	-0.299258868552016	0.928348585504973	0.989739802220386	"diagnosis"
"s__GGB4564_SGB6302|t__SGB6302"	-0.205298219618507	0.907770008229138	0.989739802220386	"diagnosis"
"s__GGB3343_SGB4423|t__SGB4423"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4684_SGB6478|t__SGB6478"	-0.324692877881271	0.859833879254484	0.989739802220386	"diagnosis"
"s__GGB4642_SGB6422|t__SGB6422"	-0.210411274705005	0.935077395826491	0.989739802220386	"diagnosis"
"s__GGB4723_SGB6540|t__SGB6540"	0.16082052480396	0.96149701370561	0.989739802220386	"diagnosis"
"s__Duodenibacillus_massiliensis|t__SGB9273"	0.307842215341205	0.926374719710598	0.989739802220386	"diagnosis"
"s__Prevotella_timonensis|t__SGB48293"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Gardnerella_vaginalis|t__SGB17305"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Fannyhessea_vaginae|t__SGB991"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Vescimonas_fastidiosa|t__SGB15085"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9065_SGB13984|t__SGB13984"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9691_SGB15198|t__SGB15198"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Pseudomonas_guguanensis|t__SGB12352"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Streptococcus_mitis|t__SGB8154"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Granulicatella_adiacens|t__SGB8249"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Pediococcus_acidilactici|t__SGB7168"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_butyricum|t__SGB6170"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__TM7_phylum_sp_oral_taxon_352|t__SGB19860_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Corynebacterium_SGB86804|t__SGB86804"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Gemella_haemolysans|t__SGB7285_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Abiotrophia_sp_HMSC24B09|t__SGB8236"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Vescimonas_SGB15087|t__SGB15087"	-0.323906177989246	0.840035875731475	0.989739802220386	"diagnosis"
"s__GGB9634_SGB15097|t__SGB15097"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB13493_SGB15238|t__SGB15238"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Corynebacterium_aurimucosum|t__SGB17102_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bacteroides_sp_AF39_11AC|t__SGB1847"	1.71401589915595	NA	NA	"diagnosis"
"s__Saccharomyces_cerevisiae|t__EUK4932"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Solobacterium_moorei|t__SGB6826"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Campylobacter_massiliensis|t__SGB77300"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB79908_SGB47660|t__SGB47660"	0.0633812058200822	0.951180283555064	0.989739802220386	"diagnosis"
"s__Clostridium_SGB6177|t__SGB6177"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_disporicum|t__SGB6172"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_culturomicium|t__SGB6231"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_tertium|t__SGB6183"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Enterococcus_gallinarum|t__SGB7951"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Lactobacillus_jensenii|t__SGB7034"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Prevotella_sp_DNF00663|t__SGB3322"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_SGB65129|t__SGB65129"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Collinsella_SGB47280|t__SGB47280"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_SGB6176|t__SGB6176"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_sp_NSJ_6|t__SGB29097"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Aggregatibacter_sp_2125159857|t__SGB9733"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Anaerocolumna_aminovalerica|t__SGB4432"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_sporogenes|t__SGB6221"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Selenomonas_felix|t__SGB5881"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Megasphaera_sp_AM44_1BH|t__SGB5853"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Methanobrevibacter_smithii|t__SGB713"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Porphyromonas_bennonis|t__SGB1985"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Fenollaria_timonensis|t__SGB6719"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Porphyromonas_SGB1982|t__SGB1982"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9618_SGB15064|t__SGB15064"	-0.0849156383198627	0.96252934026785	0.989739802220386	"diagnosis"
"s__GGB9094_SGB14025|t__SGB14025"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Porphyromonas_asaccharolytica|t__SGB1981"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3236_SGB4274|t__SGB4274"	2.37984062322945	7.69505021485096e-05	0.000789415291271774	"diagnosis"
"s__Pediococcus_pentosaceus|t__SGB7169"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Lachnoclostridium_phytofermentans|t__SGB4512"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_sp_Marseille_P299|t__SGB29452"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB38145_SGB53822|t__SGB53822"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bacteroidales_bacterium_KA00251|t__SGB3324"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Parvimonas_parva|t__SGB6648"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Fusobacterium_mortiferum|t__SGB6031"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB6572_SGB9284|t__SGB9284"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB78706_SGB106379|t__SGB106379"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4455_SGB5796|t__SGB5796"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Pygmaiobacter_massiliensis|t__SGB14871"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB1215_SGB1581|t__SGB1581"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Lacrimispora_celerecrescens|t__SGB4734"	0.082209114204306	0.97447079717358	0.989739802220386	"diagnosis"
"s__Lacrimispora_celerecrescens|t__SGB4732"	0.0776637467760832	0.969470590951528	0.989739802220386	"diagnosis"
"s__Blautia_liquoris|t__SGB79691"	0.069484515157081	0.958854007294425	0.989739802220386	"diagnosis"
"s__Anaerofustis_stercorihominis|t__SGB4116"	0.291158765821469	0.56987018123532	0.989739802220386	"diagnosis"
"s__Cellulosilyticum_lentocellum|t__SGB6079"	0.307996267103708	0.479811442176652	0.989739802220386	"diagnosis"
"s__GGB3733_SGB5066|t__SGB5066"	1.67043602602926	0.00820397903761792	0.054458087095862	"diagnosis"
"s__Eubacterium_coprostanoligenes|t__SGB4330"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Ruminococcaceae_bacterium_BL_4|t__SGB79797"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Candidatus_Avimonas_merdigallinarum|t__SGB63352"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Kluyvera_sichuanensis|t__SGB81752"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB2996_SGB3983|t__SGB3983"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Dakarella_massiliensis|t__SGB9271"	0.136325636328136	0.951699386114098	0.989739802220386	"diagnosis"
"s__GGB37269_SGB47247|t__SGB47247"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB31184_SGB44478|t__SGB44478"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Blautia_sp_Marseille_P3201T|t__SGB29394"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Sanguibacteroides_justesenii|t__SGB1776"	-0.568300625134598	0.693215148210244	0.989739802220386	"diagnosis"
"s__Actinomyces_sp_ph3|t__SGB17137_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Porphyromonas_endodontalis|t__SGB2016"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Isoptericola_variabilis|t__SGB17153"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Fenollaria_massiliensis|t__SGB6716"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Ezakiella_coagulans|t__SGB6728"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9048_SGB13952|t__SGB13952"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Lactiplantibacillus_plantarum|t__SGB7202"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Ezakiella_SGB6726|t__SGB6726"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Limosilactobacillus_mucosae|t__SGB7088_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Levyella_massiliensis|t__SGB5300"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridiales_bacterium_S5_A14a|t__SGB3977"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Brevibacterium_paucivorans|t__SGB17209"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bifidobacterium_moukalabense|t__SGB17235"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Niameybacter_massiliensis|t__SGB29447"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB79420_SGB105987|t__SGB105987"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Providencia_alcalifaciens|t__SGB10003"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB35456_SGB66051|t__SGB66051"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Alloprevotella_tannerae|t__SGB1411"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Phocaeicola_abscessus|t__SGB2052"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Actinomyces_sp_HMSC035G02|t__SGB17158_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Fructilactobacillus_sanfranciscensis|t__SGB7164"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Granulicatella_SGB8239|t__SGB8239_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Peptostreptococcus_SGB749|t__SGB749"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Peptoniphilus_lacrimalis|t__SGB6705"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Anaerococcus_SGB6671|t__SGB6671"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Peptoniphilus_senegalensis|t__SGB6698"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Sneathia_vaginalis|t__SGB6044"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Geodermatophilaceae_bacterium_NBWT11|t__SGB16544"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bittarella_massiliensis|t__SGB7263"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3451_SGB4605|t__SGB4605"	-0.362882175011364	0.896519012269467	0.989739802220386	"diagnosis"
"s__Bifidobacterium_canis|t__SGB53847"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3518_SGB4697|t__SGB4697"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_jeddahense|t__SGB14881"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB25056_SGB36978|t__SGB36978"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Peptococcus_niger|t__SGB4050"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Eubacteriaceae_bacterium|t__SGB3972"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Haemophilus_SGB36986|t__SGB36986"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB29535_SGB36365|t__SGB36365"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Fretibacterium_fastidiosum|t__SGB17525"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Treponema_lecithinolyticum|t__SGB3587"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB34797_SGB14323|t__SGB14323"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB37167_SGB62963|t__SGB62963"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Eubacteriaceae_bacterium|t__SGB3958"	-1.83931475905955	2.69785138117652e-06	3.8055269001788e-05	"diagnosis"
"s__Ellagibacter_isourolithinifaciens|t__SGB14816_group"	1.13610701530542	0.0211762789180718	0.124262404691245	"diagnosis"
"s__GGB45495_SGB63167|t__SGB63167"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB1627_SGB2230|t__SGB2230"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB2734_SGB3677|t__SGB3677"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Collinsella_SGB15196|t__SGB15196"	-4.21602786015419	1.40301523172557e-17	1.21071961467141e-15	"diagnosis"
"s__GGB45600_SGB15302|t__SGB15302"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Pseudoflavonifractor_phocaeensis|t__SGB15133"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Anaerosporobacter_mobilis|t__SGB4526"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_cuniculi|t__SGB29095"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Mediterraneibacter_glycyrrhizinilyticus|t__SGB94928"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB6569_SGB9281|t__SGB9281"	-2.02024889019326	9.43980349505261e-07	1.50523823122198e-05	"diagnosis"
"s__GGB6568_SGB9279|t__SGB9279"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Mediterraneibacter_catenae|t__SGB4599"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_SGB4907|t__SGB4907"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Klebsiella_quasivariicola|t__SGB10113"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_SGB4913|t__SGB4913"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB42689_SGB59892|t__SGB59892"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Prevotella_oralis|t__SGB1528"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Campylobacter_gracilis|t__SGB19300"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB28945_SGB41651|t__SGB41651"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Olsenella_sp_AF16_14LB|t__SGB14389"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Eubacterium_sp_ER2|t__SGB4624"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Proteus_mirabilis|t__SGB31074"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Peptoniphilus_sp_BV3C26|t__SGB6713"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Atopobium_deltae|t__SGB988"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Solobacterium_SGB6828|t__SGB6828"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Brachyspira_pilosicoli|t__SGB5969"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB18083_SGB26726|t__SGB26726"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Senegalimassilia_SGB14826|t__SGB14826"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Mediterraneibacter_glycyrrhizinilyticus|t__SGB59852"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Proteus_penneri|t__SGB9995"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
